path,title,draft,date,section,folder,categories,tags,permalink,live_status,aliases
content/blog/講座筆記/用音樂做運動/index.md,用音樂做運動,False,2019-03-03 10:07:47+08:00,blog,講座筆記,閱讀與筆記,講座筆記 | 講座,https://listenriver.com/blog/講座筆記/用音樂做運動/,200,/blog/講座筆記/20190303用音樂做運動/
content/blog/講座筆記/般若心經短講/index.md,紀金慶老師｜《般若心經》短講｜逐字稿,False,2021-12-21 10:07:47+08:00,blog,講座筆記,閱讀與筆記,講座筆記 | 講座,https://listenriver.com/blog/講座筆記/般若心經短講/,200,/blog/講座筆記/20211221般若心經短講/
content/blog/詩的語言/不是一個善於擁抱/我不是一個善於擁抱的人20231007.md,我不是一個善於擁抱的人,True,2023-10-07,blog,詩的語言,病痛經驗,詩的語言,https://listenriver.com/blog/詩的語言/不是一個善於擁抱/我不是一個善於擁抱的人20231007/,draft,
content/blog/詩的語言/保持距離/20230924.md,20230924,True,2023-09-24,blog,詩的語言,病痛經驗,詩的語言,https://listenriver.com/blog/詩的語言/保持距離/20230924/,draft,
content/blog/詩的語言/隨時保持靠海的距離很重要20210930/隨時保持靠海的距離很重要20210930.md,,True,2026-05-17,blog,詩的語言,病痛經驗,詩的語言,https://listenriver.com/blog/詩的語言/隨時保持靠海的距離很重要20210930/隨時保持靠海的距離很重要20210930/,draft,
content/blog/聆聽疼痛計畫/00撿拾疼痛的碎片/index.md,聆聽疼痛計畫｜撿拾疼痛的碎片,False,2023-09-24 12:07:47+08:00,blog,聆聽疼痛計畫,病痛經驗,聆聽疼痛計畫,https://listenriver.com/blog/聆聽疼痛計畫/00撿拾疼痛的碎片/,200,/blog/聆聽疼痛計畫/聆聽疼痛計畫撿拾疼痛的碎片/
content/blog/聆聽疼痛計畫/01近況分享/index.md,聆聽疼痛計畫｜近況分享,False,2022-11-14,blog,聆聽疼痛計畫,病痛經驗,聆聽疼痛計畫,https://listenriver.com/blog/聆聽疼痛計畫/01近況分享/,200,
content/blog/聆聽疼痛計畫/02成果發表/index.md,聆聽疼痛計畫｜成果發表,False,2023-09-25 12:07:47+08:00,blog,聆聽疼痛計畫,病痛經驗,聆聽疼痛計畫,https://listenriver.com/blog/聆聽疼痛計畫/02成果發表/,200,/blog/聆聽疼痛計畫/聆聽疼痛計畫成果發表/
content/blog/聆聽疼痛計畫/03僵直性脊椎炎/index.md,聆聽疼痛計畫｜僵直性脊椎炎,False,2023-09-26 12:07:47+08:00,blog,聆聽疼痛計畫,病痛經驗,聆聽疼痛計畫,https://listenriver.com/blog/聆聽疼痛計畫/03僵直性脊椎炎/,200,/blog/聆聽疼痛計畫/聆聽疼痛計畫僵直性脊椎炎/
content/blog/聆聽疼痛計畫/04未知疼痛/index.md,聆聽疼痛計畫｜未知疼痛,False,2023-09-27 12:07:47+08:00,blog,聆聽疼痛計畫,病痛經驗,聆聽疼痛計畫,https://listenriver.com/blog/聆聽疼痛計畫/04未知疼痛/,200,/blog/聆聽疼痛計畫/未知疼痛/
content/blog/聆聽疼痛計畫/05生理期疼痛/index.md,聆聽疼痛計畫｜生理期疼痛,False,2023-09-29 12:07:47+08:00,blog,聆聽疼痛計畫,病痛經驗,聆聽疼痛計畫,https://listenriver.com/blog/聆聽疼痛計畫/05生理期疼痛/,200,/blog/聆聽疼痛計畫/生理期疼痛/
content/blog/聆聽疼痛計畫/06貝西氏症/index.md,聆聽疼痛計畫｜貝西氏症,False,2023-09-30 12:07:47+08:00,blog,聆聽疼痛計畫,病痛經驗,聆聽疼痛計畫,https://listenriver.com/blog/聆聽疼痛計畫/06貝西氏症/,200,/blog/聆聽疼痛計畫/聆聽疼痛計畫貝西氏症/
content/blog/聆聽疼痛計畫/07腰部肌肉纖維化/index.md,聆聽疼痛計畫｜腰部肌肉纖維化,False,2023-10-01 12:07:47+08:00,blog,聆聽疼痛計畫,病痛經驗,聆聽疼痛計畫,https://listenriver.com/blog/聆聽疼痛計畫/07腰部肌肉纖維化/,200,/blog/聆聽疼痛計畫/聆聽疼痛計畫腰部肌肉纖維化/
content/blog/聆聽疼痛計畫/08胃痛/index.md,聆聽疼痛計畫｜胃痛,False,2023-10-02,blog,聆聽疼痛計畫,病痛經驗,聆聽疼痛計畫,https://listenriver.com/blog/聆聽疼痛計畫/08胃痛/,200,/blog/聆聽疼痛計畫/聆聽疼痛計畫胃痛/
content/blog/聆聽疼痛計畫/09腕隧道症候群/index.md,聆聽疼痛計畫｜腕隧道症候群,False,2023-10-03 12:07:47+08:00,blog,聆聽疼痛計畫,病痛經驗,聆聽疼痛計畫,https://listenriver.com/blog/聆聽疼痛計畫/09腕隧道症候群/,200,/blog/聆聽疼痛計畫/聆聽疼痛計畫腕隧道症候群/
content/blog/聆聽疼痛計畫/10心臟瓣膜疼痛/index.md,聆聽疼痛計畫｜心臟瓣膜疼痛,False,2023-09-28 12:07:47+08:00,blog,聆聽疼痛計畫,病痛經驗,聆聽疼痛計畫,https://listenriver.com/blog/聆聽疼痛計畫/10心臟瓣膜疼痛/,200,/blog/聆聽疼痛計畫/心臟瓣膜疼痛/
content/blog/聆聽疼痛計畫/11自傷疼痛/index.md,聆聽疼痛計畫｜自傷疼痛,False,2023-10-04 12:07:47+08:00,blog,聆聽疼痛計畫,病痛經驗,聆聽疼痛計畫,https://listenriver.com/blog/聆聽疼痛計畫/11自傷疼痛/,200,/blog/聆聽疼痛計畫/自傷疼痛/ | /blog/聆聽疼痛計畫/聆聽疼痛計畫自傷疼痛/
content/blog/素描/01盲畫/index.md,素描01：盲畫,False,2022-06-22 10:07:47+08:00,blog,素描,日常書寫,素描,https://listenriver.com/blog/素描/01盲畫/,200,/blog/素描/素描1/
content/blog/素描/02負形/index.md,素描02：負形,False,2022-07-01 10:07:47+08:00,blog,素描,日常書寫,素描,https://listenriver.com/blog/素描/02負形/,200,/blog/素描/素描2/
content/blog/素描/03繼續負形/index.md,素描03：Still負形,False,2022-07-06 10:07:47+08:00,blog,素描,日常書寫,素描 | 正念的河流,https://listenriver.com/blog/素描/03繼續負形/,200,/blog/素描/素描3/
content/blog/素描/04立體感是一種深度的錯覺/index.md,素描04：立體感是一種深度的錯覺,False,2022-07-13 10:07:47+08:00,blog,素描,日常書寫,素描,https://listenriver.com/blog/素描/04立體感是一種深度的錯覺/,200,/blog/素描/素描4/
content/blog/素描/05亮暗面、光影、色階/index.md,素描05：亮暗面、光影、色階,False,2022-07-21 10:07:47+08:00,blog,素描,日常書寫,素描,https://listenriver.com/blog/素描/05亮暗面光影色階/,200,/blog/素描/素描5/
content/blog/素描/06繼續光影、色階/index.md,素描06：Still光影、色階,False,2022-07-27 10:07:47+08:00,blog,素描,日常書寫,素描,https://listenriver.com/blog/素描/06繼續光影色階/,200,/blog/素描/素描6/
content/blog/素描/07形準、比例感、切圓術/index.md,素描07：形準、比例感、切圓術,False,2022-08-11 10:07:47+08:00,blog,素描,日常書寫,素描,https://listenriver.com/blog/素描/07形準比例感切圓術/,200,/blog/素描/素描7/
content/blog/素描/08透視、塞尚、矩形/index.md,素描08：透視、塞尚、矩形,False,2022-08-17 10:07:47+08:00,blog,素描,日常書寫,素描,https://listenriver.com/blog/素描/08透視塞尚矩形/,200,/blog/素描/素描8/
content/blog/素描/09捏陶的素描/index.md,素描09：成型素描、土的素描、雕塑的素描,False,2022-08-17 10:07:47+08:00,blog,素描,日常書寫,素描,https://listenriver.com/blog/素描/09捏陶的素描/,200,/blog/素描/素描9/
content/blog/素描/10編織的素描/index.md,素描10：排線、調子、線條作為語法,False,2022-09-03 10:07:47+08:00,blog,素描,日常書寫,素描,https://listenriver.com/blog/素描/10編織的素描/,200,/blog/素描/素描10/
content/blog/素描/11補捉場景/index.md,素描11：場景、參考線、定位點,False,2022-09-07 10:07:47+08:00,blog,素描,日常書寫,素描,https://listenriver.com/blog/素描/11補捉場景/,200,/blog/素描/素描11/
content/blog/素描/12人臉/index.md,素描12：人臉,False,2022-09-21 10:07:47+08:00,blog,素描,日常書寫,素描,https://listenriver.com/blog/素描/12人臉/,200,/blog/素描/素描12/
content/blog/素描/13實在感/index.md,素描13：實在感,False,2022-12-07 10:07:47+08:00,blog,素描,日常書寫,素描,https://listenriver.com/blog/素描/13實在感/,200,/blog/素描/素描入門二1/
content/blog/病痛經驗/01論疾病/index.md,論疾病,False,2019-12-31 10:07:47+08:00,blog,病痛經驗,病痛經驗,病痛經驗,https://listenriver.com/blog/病痛經驗/01論疾病/,200,/blog/日常書寫/20191231論疾病/
content/blog/病痛經驗/住院記：擁抱陰影/index.md,住院記：擁抱陰影,False,2021-12-27,blog,病痛經驗,病痛經驗,蟹足腫病痛,https://listenriver.com/blog/病痛經驗/住院記擁抱陰影/,200,
content/blog/病痛經驗/定期回診/index.md,定期回診,False,2026-03-22,blog,病痛經驗,病痛經驗,病痛經驗,https://listenriver.com/blog/病痛經驗/定期回診/,200,/blog/日常書寫/20260320定期回診/
content/blog/病痛經驗/標本：凝視與被凝視/index.md,標本：凝視與被凝視,False,2023-06-22,blog,病痛經驗,病痛經驗,蟹足腫病痛,https://listenriver.com/blog/病痛經驗/標本凝視與被凝視/,200,
content/blog/病痛經驗/疼痛的意義是襯托生命/index.md,疼痛的意義是襯托生命,False,2020-09-04 10:07:47+08:00,blog,病痛經驗,病痛經驗,病痛經驗,https://listenriver.com/blog/病痛經驗/疼痛的意義是襯托生命/,200,/blog/日常書寫/20200904疼痛的意義襯托生命/
content/blog/病痛經驗/第三次住院：在張力之中呼吸/index.md,第三次住院：在張力之中呼吸,False,2023-10-21,blog,病痛經驗,病痛經驗,蟹足腫病痛,https://listenriver.com/blog/病痛經驗/第三次住院在張力之中呼吸/,200,
content/blog/病痛經驗/課堂報告小結/index.md,課堂報告小結,False,2022-11-23,blog,病痛經驗,病痛經驗 | 助人工作,蟹足腫病痛 | 助人工作,https://listenriver.com/blog/病痛經驗/課堂報告小結/,200,
content/blog/病痛經驗/鏡子、隱喻、建立存在感/index.md,鏡子、隱喻、建立存在感,False,2023-01-07 12:07:47+08:00,blog,病痛經驗,病痛經驗,病痛經驗,https://listenriver.com/blog/病痛經驗/鏡子隱喻建立存在感/,200,/blog/日常書寫/20230107鏡子隱喻建立存在感/
content/blog/病痛經驗/關於自我揭露/index.md,關於自我揭露,False,2022-11-14 12:07:47+08:00,blog,病痛經驗,病痛經驗,蟹足腫病痛,https://listenriver.com/blog/病痛經驗/關於自我揭露/,200,/blog/日常書寫/20221114關於自我揭露/
content/blog/疼痛書寫/疼痛、憂鬱、失聲/index.md,疼痛、憂鬱、失聲,False,2023-03-25,blog,疼痛書寫,病痛經驗,蟹足腫病痛 | 詩的語言,https://listenriver.com/blog/疼痛書寫/疼痛憂鬱失聲/,200,
content/blog/疼痛書寫/疼痛意識流/index.md,〈疼痛意識流〉,False,2023-06-18,blog,疼痛書寫,病痛經驗,蟹足腫病痛 | 詩的語言,https://listenriver.com/blog/疼痛書寫/疼痛意識流/,200,
content/blog/疼痛書寫/疼痛日記/index.md,疼痛日記,False,2020-04-10,blog,疼痛書寫,病痛經驗,蟹足腫病痛 | 病痛經驗,https://listenriver.com/blog/疼痛書寫/疼痛日記/,200,
content/blog/疼痛書寫/疼痛是比較級的/index.md,〈疼痛是比較級的〉,False,2023-11-17,blog,疼痛書寫,病痛經驗,蟹足腫病痛 | 詩的語言,https://listenriver.com/blog/疼痛書寫/疼痛是比較級的/,200,
content/blog/疼痛書寫/疼痛是鬼/index.md,〈疼痛是鬼〉,False,2023-06-22,blog,疼痛書寫,病痛經驗,蟹足腫病痛 | 詩的語言,https://listenriver.com/blog/疼痛書寫/疼痛是鬼/,200,
content/blog/疼痛書寫/髒血/index.md,〈髒血〉,False,2023-06-20,blog,疼痛書寫,病痛經驗,蟹足腫病痛 | 詩的語言,https://listenriver.com/blog/疼痛書寫/髒血/,200,
content/blog/書摘/人行道/index.md,書摘｜《人行道》,False,2019-11-23 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘,https://listenriver.com/blog/書摘/人行道/,200,/blog/閱讀書摘/人行道/
content/blog/書摘/修身與齊家/index.md,書摘｜《修身與齊家》,False,2022-09-30 11:07:47+08:00,blog,書摘,閱讀與筆記,書摘,https://listenriver.com/blog/書摘/修身與齊家/,200,/blog/閱讀書摘/修身與齊家/
content/blog/書摘/凝視太陽/index.md,書摘｜《凝視太陽》,False,2020-10-30 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘,https://listenriver.com/blog/書摘/凝視太陽/,200,/blog/閱讀書摘/凝視太陽/
content/blog/書摘/到達彼岸的智慧/index.md,書摘｜一行禪師講《心經》：到達彼岸的智慧,False,2022-05-17 11:07:47+08:00,blog,書摘,閱讀與筆記,書摘 | 一行禪師 | 正念的河流,https://listenriver.com/blog/書摘/到達彼岸的智慧/,200,/blog/閱讀書摘/心經/
content/blog/書摘/割腕的誘惑/index.md,書摘｜《割腕的誘惑：停止自我傷害》,False,2022-08-03 10:07:48+08:00,blog,書摘,閱讀與筆記,書摘,https://listenriver.com/blog/書摘/割腕的誘惑/,200,/blog/閱讀書摘/割腕的誘惑/
content/blog/書摘/危殆生活/index.md,書摘｜《危殆生活》,False,2022-07-29 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘,https://listenriver.com/blog/書摘/危殆生活/,200,/blog/閱讀書摘/危殆生活/
content/blog/書摘/如何謀殺一座城市/index.md,書摘｜《如何謀殺一座城市》,False,2019-12-13 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘,https://listenriver.com/blog/書摘/如何謀殺一座城市/,200,/blog/閱讀書摘/如何謀殺一座城市/
content/blog/書摘/學習家族治療/index.md,書摘｜《學習家族治療》,False,2021-01-10 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘 | 家族治療,https://listenriver.com/blog/書摘/學習家族治療/,200,/blog/閱讀書摘/學習家族治療/
content/blog/書摘/家庭會傷人/index.md,書摘｜《家庭會傷人》,False,2020-04-08 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘 | 家族治療 | 家庭會傷人,https://listenriver.com/blog/書摘/家庭會傷人/,200,/blog/閱讀書摘/家庭會傷人/
content/blog/書摘/尋找復原力/index.md,書摘｜《尋找復原力》,False,2022-01-12 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘 | 創傷知情,https://listenriver.com/blog/書摘/尋找復原力/,200,/blog/閱讀書摘/尋找復原力/
content/blog/書摘/成為一個人/index.md,書摘｜《成為一個人》,False,2021-06-30 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘 | 成為一個人,https://listenriver.com/blog/書摘/成為一個人/,200,/blog/閱讀書摘/成為一個人/ | /blog/成為一個人/書摘成為一個人/
content/blog/書摘/找回家庭的療癒力/index.md,書摘｜《找回家庭的療癒力：多世代家族治療》,False,2020-12-29 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘 | 家族治療,https://listenriver.com/blog/書摘/找回家庭的療癒力/,200,/blog/閱讀書摘/找回家庭的療癒力多世代家族治療/ | /blog/閱讀書摘/找回家庭的療癒力-多世代家族治療/
content/blog/書摘/擁抱陰影/index.md,書摘｜《擁抱陰影》,False,2021-12-30 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘,https://listenriver.com/blog/書摘/擁抱陰影/,200,/blog/閱讀書摘/擁抱陰影/
content/blog/書摘/敘事治療工作地圖/index.md,書摘｜《敘事治療工作地圖》,False,2021-02-05 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘 | 家族治療,https://listenriver.com/blog/書摘/敘事治療工作地圖/,200,/blog/閱讀書摘/敘事治療工作地圖/
content/blog/書摘/旁觀他人之痛苦/index.md,書摘｜《旁觀他人之痛苦》,False,2019-11-07 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘,https://listenriver.com/blog/書摘/旁觀他人之痛苦/,200,/blog/閱讀書摘/旁觀他人之痛苦/
content/blog/書摘/正念生活的藝術/index.md,書摘｜《正念生活的藝術》,False,2022-05-04 11:07:47+08:00,blog,書摘,閱讀與筆記,書摘 | 一行禪師 | 正念的河流,https://listenriver.com/blog/書摘/正念生活的藝術/,200,/blog/閱讀書摘/正念生活的藝術/
content/blog/書摘/流浪者之歌/index.md,書摘｜《流浪者之歌》,False,2019-08-21 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘,https://listenriver.com/blog/書摘/流浪者之歌/,200,/blog/閱讀書摘/流浪者之歌/
content/blog/書摘/為何建制民族誌如此強大/index.md,書摘｜《為何建制民族誌如此強大？解碼日常生活的權力遊戲》,False,2021-09-16 10:09:47+08:00,blog,書摘,閱讀與筆記,書摘 | 建制民族誌,https://listenriver.com/blog/書摘/為何建制民族誌如此強大/,200,/blog/閱讀書摘/建制民族誌/
content/blog/書摘/無痛思維/index.md,書摘｜《無痛思維》,False,2022-08-13 11:07:47+08:00,blog,書摘,閱讀與筆記,書摘 | 聆聽疼痛,https://listenriver.com/blog/書摘/無痛思維/,200,/blog/閱讀書摘/無痛思維/
content/blog/書摘/現象學十四講/index.md,書摘｜《現象學十四講》,False,2022-02-08 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘 | 現象學,https://listenriver.com/blog/書摘/現象學十四講/,200,/blog/閱讀書摘/現象學十四講/
content/blog/書摘/疾病的隱喻/index.md,書摘｜《疾病的隱喻》,False,2019-11-11 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘,https://listenriver.com/blog/書摘/疾病的隱喻/,200,/blog/閱讀書摘/疾病的隱喻/
content/blog/書摘/病從所願/index.md,書摘｜《病從所願》,False,2023-01-27 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘,https://listenriver.com/blog/書摘/病從所願/,200,/blog/閱讀書摘/病從所願/
content/blog/書摘/聆聽疼痛/index.md,書摘｜《聆聽疼痛》,False,2023-02-03 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘 | 聆聽疼痛,https://listenriver.com/blog/書摘/聆聽疼痛/,200,/blog/閱讀書摘/聆聽疼痛/ | /blog/閱讀書摘/聆聽疼痛2/
content/blog/書摘/英雄之旅/index.md,書摘｜《英雄之旅》,False,2021-07-17 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘 | 正念的河流,https://listenriver.com/blog/書摘/英雄之旅/,200,/blog/閱讀書摘/英雄之旅/
content/blog/書摘/見佛殺佛/index.md,書摘｜《見佛殺佛》,False,2022-05-19 11:07:47+08:00,blog,書摘,閱讀與筆記,書摘 | 一行禪師 | 正念的河流,https://listenriver.com/blog/書摘/見佛殺佛/,200,
content/blog/書摘/開放對話期待對話/index.md,書摘｜《開放對話・期待對話：尊重他者當下的他異性》,False,2021-02-10 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘 | 開放式對話,https://listenriver.com/blog/書摘/開放對話期待對話/,200,/blog/閱讀書摘/開放對話-期待對話/ | /blog/閱讀書摘/開放對話期待對話/
content/blog/書摘/關係的評估與修復/index.md,書摘｜《關係的評估與修復》,False,2021-02-09 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘 | 家族治療,https://listenriver.com/blog/書摘/關係的評估與修復/,200,/blog/閱讀書摘/關係的評估與修復/
content/blog/書摘/障礙政治/index.md,書摘｜《障礙政治》,False,2023-10-30 10:07:47+08:00,blog,書摘,閱讀與筆記,書摘 | 障礙政治,https://listenriver.com/blog/書摘/障礙政治/,200,/blog/閱讀書摘/障礙政治/
content/blog/日常書寫/clubhouse的密室/index.md,Clubhouse的密室：不可言說的那件事,False,2021-02-11 10:07:47+08:00,blog,日常書寫,日常書寫,,https://listenriver.com/blog/日常書寫/clubhouse的密室/,200,/blog/日常書寫/20210211clubhouse的密室/
content/blog/日常書寫/clubhouse的療癒空間/index.md,Clubhouse的療癒空間：從獨白轉為對話，在對話中產生共鳴,False,2021-02-10 10:07:47+08:00,blog,日常書寫,日常書寫,,https://listenriver.com/blog/日常書寫/clubhouse的療癒空間/,200,/blog/日常書寫/20210210clubhouse的療癒空間/
content/blog/日常書寫/一種抵達經驗的方式/index.md,一種抵達經驗的方式,False,2022-08-06 10:07:47+08:00,blog,日常書寫,日常書寫,講座心得 | 現象學,https://listenriver.com/blog/日常書寫/一種抵達經驗的方式/,200,/blog/日常書寫/20220806一種抵達經驗的方式/
content/blog/日常書寫/人間出口：性和慾望的詮釋/index.md,人間出口：性和慾望的詮釋,False,2020-07-28 10:07:47+08:00,blog,日常書寫,日常書寫,人間出口,https://listenriver.com/blog/日常書寫/人間出口性和慾望的詮釋/,200,/blog/凝視日常/人間出口性和慾望的詮釋/ | /blog/生活反思與心得/人間出口性和慾望的詮釋/ | /blog/日常書寫/20200728人間出口：性和慾望的詮釋/
content/blog/日常書寫/來自異次元的騷擾：腦控受害者/index.md,來自異次元的騷擾：腦控受害者,False,2020-06-17 10:07:47+08:00,blog,日常書寫,日常書寫,,https://listenriver.com/blog/日常書寫/來自異次元的騷擾腦控受害者/,200,/blog/日常書寫/20200617來自異次元的騷擾-腦控受害者/ | /blog/凝視日常/來自異次元的騷擾-腦控受害者/ | /blog/日常書寫/20200617來自異次元的騷擾腦控受害者/
content/blog/日常書寫/如何理解時間的存在/index.md,如何理解時間的存在？,False,2020-07-02 10:07:47+08:00,blog,日常書寫,日常書寫,時間,https://listenriver.com/blog/日常書寫/如何理解時間的存在/,200,/blog/日常書寫/20200702如何理解時間的存在/
content/blog/日常書寫/如何看待暴力/index.md,如何看待暴力？,False,2021-10-21 10:07:47+08:00,blog,日常書寫,日常書寫,電影心得,https://listenriver.com/blog/日常書寫/如何看待暴力/,200,/blog/日常書寫/20211021如何看待暴力/
content/blog/日常書寫/掘光而行/index.md,洪瑞麟：掘光而行,False,2022-08-07 12:07:47+08:00,blog,日常書寫,日常書寫,,https://listenriver.com/blog/日常書寫/掘光而行/,200,/blog/日常書寫/20220807掘光而行/
content/blog/日常書寫/整理書櫃有感/index.md,整理書櫃有感,False,2026-03-08,blog,日常書寫,日常書寫,,https://listenriver.com/blog/日常書寫/整理書櫃有感/,200,/blog/日常書寫/20260308整理書櫃有感/
content/blog/日常書寫/網頁架設學習歷程/index.md,網頁架設學習歷程,False,2026-02-23,blog,日常書寫,日常書寫,,https://listenriver.com/blog/日常書寫/網頁架設學習歷程/,200,/blog/日常書寫/20260223網頁架設學習歷程/
content/blog/日常書寫/美好的事物終將灰飛煙滅/index.md,美好的事物終將灰飛煙滅,False,2021-04-15 10:07:47+08:00,blog,日常書寫,日常書寫,,https://listenriver.com/blog/日常書寫/美好的事物終將灰飛煙滅/,200,/blog/日常書寫/20210415美好的事物終將灰飛煙滅/
content/blog/日常書寫/蜷縮、停滯、暗之惡魔/index.md,蜷縮、停滯、暗之惡魔,False,2024-08-30,blog,日常書寫,日常書寫,,https://listenriver.com/blog/日常書寫/蜷縮停滯暗之惡魔/,200,/blog/日常書寫/20240830蜷縮停滯暗之惡魔/
content/blog/日常書寫/關於語言的反思/index.md,關於語言的反思,False,2020-08-05 10:07:47+08:00,blog,日常書寫,日常書寫,,https://listenriver.com/blog/日常書寫/關於語言的反思/,200,/blog/日常書寫/20200805反思關於語言/
content/blog/成為自己/不為而成/index.md,《成為一個人》的再理解：不為而成,False,2021-09-02 10:07:47+08:00,blog,成為自己,成為自己,成為一個人 | 正念的河流,https://listenriver.com/blog/成為自己/不為而成/,200,/blog/成為一個人/20210902成為一個人的再理解不為而成/
content/blog/成為自己/人是有機的存在/index.md,人是有機的存在,False,2022-11-17 12:07:47+08:00,blog,成為自己,成為自己,,https://listenriver.com/blog/成為自己/人是有機的存在/,200,/blog/自我成長/20221117人是有機的存在/
content/blog/成為自己/任性的人/index.md,任性的人：網路社群時代的個體化危機,False,2021-08-09 10:07:47+08:00,blog,成為自己,成為自己,,https://listenriver.com/blog/成為自己/任性的人/,200,/blog/日常書寫/20210809任性的人/
content/blog/成為自己/保持透明/index.md,保持透明,False,2021-08-10 10:07:47+08:00,blog,成為自己,成為自己,,https://listenriver.com/blog/成為自己/保持透明/,200,/blog/日常書寫/20210810保持透明/
content/blog/成為自己/傾聽自己是善待自己的方法/index.md,傾聽與凝視：傾聽自己是善待自己的方法,False,2020-09-09 10:07:47+08:00,blog,成為自己,成為自己,正念的河流 | 成為一個人,https://listenriver.com/blog/成為自己/傾聽自己是善待自己的方法/,200,/blog/生活反思與心得/傾聽與凝視傾聽自己是善待自己的方法/ | /blog/凝視日常/傾聽與凝視傾聽自己是善待自己的方法/ | /blog/日常書寫/20200909傾聽與凝視傾聽自己是善待自己的方法/
content/blog/成為自己/凝視與穿越/index.md,凝視與穿越：從正念、道家哲學到個體化,False,2021-08-28 10:07:47+08:00,blog,成為自己,成為自己,正念的河流 | 成為一個人 | 凝視與穿越,https://listenriver.com/blog/成為自己/凝視與穿越/,200,/blog/成為一個人/20210828凝視與穿越從正念道家哲學到個體化/
content/blog/成為自己/反省個體化/index.md,反省個體化,False,2022-05-01,blog,成為自己,成為自己,,https://listenriver.com/blog/成為自己/反省個體化/,200,/blog/成為一個人/20220501反省個體化/
content/blog/成為自己/嘔吐/index.md,嘔吐,False,2022-12-02 12:07:57+08:00,blog,成為自己,成為自己,正念的河流 | 凝視與穿越,https://listenriver.com/blog/成為自己/嘔吐/,200,/blog/凝視日常/嘔吐/ | /blog/日常書寫/20221202嘔吐/
content/blog/成為自己/夕陽下的長影子/index.md,夕陽下的長影子：領域展開,False,2021-09-05 10:07:47+08:00,blog,成為自己,成為自己,親密關係,https://listenriver.com/blog/成為自己/夕陽下的長影子/,200,/blog/日常書寫/20210905夕陽下的長影子/
content/blog/成為自己/情緒、鏡子視角、觀自在/index.md,情緒、鏡子視角、觀自在,False,2025-03-10,blog,成為自己,成為自己,,https://listenriver.com/blog/成為自己/情緒鏡子視角觀自在/,200,/blog/自我成長/20250310情緒鏡子視角觀自在/
content/blog/成為自己/慢讀漫談/index.md,慢讀漫談Podcast：空間、關係與自我存在,False,2021-11-02 10:07:47+08:00,blog,成為自己,成為自己,現象學 | 正念的河流 | 凝視與穿越,https://listenriver.com/blog/成為自己/慢讀漫談/,200,/blog/凝視日常/慢讀漫談/ | /blog/日常書寫/20211102慢讀漫談/
content/blog/成為自己/成為自己的過程/index.md,Becoming自己的過程：找回內在連結,False,2021-08-17 10:07:47+08:00,blog,成為自己,成為自己,成為一個人,https://listenriver.com/blog/成為自己/成為自己的過程/,200,/blog/成為一個人/20210817becoming-自己的過程/
content/blog/成為自己/承接情緒的軟墊/index.md,承接情緒的軟墊,False,2021-08-17 12:07:47+08:00,blog,成為自己,成為自己,,https://listenriver.com/blog/成為自己/承接情緒的軟墊/,200,/blog/日常書寫/20210817聆聽疼痛/
content/blog/成為自己/最大的自由是承擔/index.md,最大的自由是承擔，最大的神蹟是人的超越性,False,2022-09-15,blog,成為自己,成為自己,成為一個人,https://listenriver.com/blog/成為自己/最大的自由是承擔/,200,/blog/凝視日常/最大的自由是承擔/ | /blog/成為一個人/20220915最大的自由是承擔/
content/blog/成為自己/正念的意義就在手中/index.md,正念的意義就在手中,False,2026-04-23,blog,成為自己,成為自己,正念的河流,https://listenriver.com/blog/成為自己/正念的意義就在手中/,200,
content/blog/成為自己/為什麼活著如此累人/index.md,為什麼活著如此累人？因為生命的意義被形塑成要做很多事情,False,2021-09-13 10:07:47+08:00,blog,成為自己,成為自己,成為一個人,https://listenriver.com/blog/成為自己/為什麼活著如此累人/,200,/blog/成為一個人/20210913為什麼活著如此累人/
content/blog/成為自己/無條件的愛讓小孩茁壯/index.md,無條件的愛讓小孩茁壯,False,2022-12-02 12:07:47+08:00,blog,成為自己,成為自己,,https://listenriver.com/blog/成為自己/無條件的愛讓小孩茁壯/,200,/blog/自我成長/20221202無條件的愛讓小孩茁壯/
