source,title,draft,current_url,current_categories,tags,aliases,proposed_category,review_status,planned_url
content/blog/病痛經驗/課堂報告小結/index.md,課堂報告小結,False,/blog/病痛經驗/課堂報告小結/,病痛經驗 | 助人工作,蟹足腫病痛 | 助人工作,,助人工作,初步映射，未逐篇定案,/blog/病痛經驗/課堂報告小結/
content/blog/病痛經驗/鏡子、隱喻、建立存在感/index.md,鏡子、隱喻、建立存在感,False,/blog/病痛經驗/鏡子隱喻建立存在感/,病痛經驗,病痛經驗,/blog/日常書寫/20230107鏡子隱喻建立存在感/,身體與自己,初步映射，未逐篇定案,/blog/病痛經驗/鏡子隱喻建立存在感/
content/blog/病痛經驗/關於自我揭露/index.md,關於自我揭露,False,/blog/病痛經驗/關於自我揭露/,病痛經驗,蟹足腫病痛,/blog/日常書寫/20221114關於自我揭露/,身體與自己,初步映射，未逐篇定案,/blog/病痛經驗/關於自我揭露/
content/blog/素描/01盲畫/index.md,素描01：盲畫,False,/blog/素描/01盲畫/,日常書寫,素描,/blog/素描/素描1/,生活與實作,初步映射，未逐篇定案,/blog/素描/01盲畫/
content/blog/素描/02負形/index.md,素描02：負形,False,/blog/素描/02負形/,日常書寫,素描,/blog/素描/素描2/,生活與實作,初步映射，未逐篇定案,/blog/素描/02負形/
content/blog/素描/03繼續負形/index.md,素描03：Still負形,False,/blog/素描/03繼續負形/,日常書寫,素描 | 正念的河流,/blog/素描/素描3/,生活與實作,初步映射，未逐篇定案,/blog/素描/03繼續負形/
content/blog/素描/04立體感是一種深度的錯覺/index.md,素描04：立體感是一種深度的錯覺,False,/blog/素描/04立體感是一種深度的錯覺/,日常書寫,素描,/blog/素描/素描4/,生活與實作,初步映射，未逐篇定案,/blog/素描/04立體感是一種深度的錯覺/
content/blog/素描/05亮暗面、光影、色階/index.md,素描05：亮暗面、光影、色階,False,/blog/素描/05亮暗面光影色階/,日常書寫,素描,/blog/素描/素描5/,生活與實作,初步映射，未逐篇定案,/blog/素描/05亮暗面光影色階/
content/blog/素描/06繼續光影、色階/index.md,素描06：Still光影、色階,False,/blog/素描/06繼續光影色階/,日常書寫,素描,/blog/素描/素描6/,生活與實作,初步映射，未逐篇定案,/blog/素描/06繼續光影色階/
content/blog/素描/07形準、比例感、切圓術/index.md,素描07：形準、比例感、切圓術,False,/blog/素描/07形準比例感切圓術/,日常書寫,素描,/blog/素描/素描7/,生活與實作,初步映射，未逐篇定案,/blog/素描/07形準比例感切圓術/
content/blog/素描/08透視、塞尚、矩形/index.md,素描08：透視、塞尚、矩形,False,/blog/素描/08透視塞尚矩形/,日常書寫,素描,/blog/素描/素描8/,生活與實作,初步映射，未逐篇定案,/blog/素描/08透視塞尚矩形/
content/blog/素描/09捏陶的素描/index.md,素描09：成型素描、土的素描、雕塑的素描,False,/blog/素描/09捏陶的素描/,日常書寫,素描,/blog/素描/素描9/,生活與實作,初步映射，未逐篇定案,/blog/素描/09捏陶的素描/
content/blog/素描/10編織的素描/index.md,素描10：排線、調子、線條作為語法,False,/blog/素描/10編織的素描/,日常書寫,素描,/blog/素描/素描10/,生活與實作,初步映射，未逐篇定案,/blog/素描/10編織的素描/
content/blog/素描/11補捉場景/index.md,素描11：場景、參考線、定位點,False,/blog/素描/11補捉場景/,日常書寫,素描,/blog/素描/素描11/,生活與實作,初步映射，未逐篇定案,/blog/素描/11補捉場景/
content/blog/素描/12人臉/index.md,素描12：人臉,False,/blog/素描/12人臉/,日常書寫,素描,/blog/素描/素描12/,生活與實作,初步映射，未逐篇定案,/blog/素描/12人臉/
content/blog/素描/13實在感/index.md,素描13：實在感,False,/blog/素描/13實在感/,日常書寫,素描,/blog/素描/素描入門二1/,生活與實作,初步映射，未逐篇定案,/blog/素描/13實在感/
content/blog/聆聽疼痛計畫/00撿拾疼痛的碎片/index.md,聆聽疼痛計畫｜撿拾疼痛的碎片,False,/blog/聆聽疼痛計畫/00撿拾疼痛的碎片/,病痛經驗,聆聽疼痛計畫,/blog/聆聽疼痛計畫/聆聽疼痛計畫撿拾疼痛的碎片/,身體與自己,初步映射，未逐篇定案,/blog/聆聽疼痛計畫/00撿拾疼痛的碎片/
content/blog/聆聽疼痛計畫/01近況分享/index.md,聆聽疼痛計畫｜近況分享,False,/blog/聆聽疼痛計畫/01近況分享/,病痛經驗,聆聽疼痛計畫,,身體與自己,初步映射，未逐篇定案,/blog/聆聽疼痛計畫/01近況分享/
content/blog/聆聽疼痛計畫/02成果發表/index.md,聆聽疼痛計畫｜成果發表,False,/blog/聆聽疼痛計畫/02成果發表/,病痛經驗,聆聽疼痛計畫,/blog/聆聽疼痛計畫/聆聽疼痛計畫成果發表/,身體與自己,初步映射，未逐篇定案,/blog/聆聽疼痛計畫/02成果發表/
content/blog/聆聽疼痛計畫/03僵直性脊椎炎/index.md,聆聽疼痛計畫｜僵直性脊椎炎,False,/blog/聆聽疼痛計畫/03僵直性脊椎炎/,病痛經驗,聆聽疼痛計畫,/blog/聆聽疼痛計畫/聆聽疼痛計畫僵直性脊椎炎/,身體與自己,初步映射，未逐篇定案,/blog/聆聽疼痛計畫/03僵直性脊椎炎/
content/blog/聆聽疼痛計畫/04未知疼痛/index.md,聆聽疼痛計畫｜未知疼痛,False,/blog/聆聽疼痛計畫/04未知疼痛/,病痛經驗,聆聽疼痛計畫,/blog/聆聽疼痛計畫/未知疼痛/,身體與自己,初步映射，未逐篇定案,/blog/聆聽疼痛計畫/04未知疼痛/
content/blog/聆聽疼痛計畫/05生理期疼痛/index.md,聆聽疼痛計畫｜生理期疼痛,False,/blog/聆聽疼痛計畫/05生理期疼痛/,病痛經驗,聆聽疼痛計畫,/blog/聆聽疼痛計畫/生理期疼痛/,身體與自己,初步映射，未逐篇定案,/blog/聆聽疼痛計畫/05生理期疼痛/
content/blog/聆聽疼痛計畫/06貝西氏症/index.md,聆聽疼痛計畫｜貝西氏症,False,/blog/聆聽疼痛計畫/06貝西氏症/,病痛經驗,聆聽疼痛計畫,/blog/聆聽疼痛計畫/聆聽疼痛計畫貝西氏症/,身體與自己,初步映射，未逐篇定案,/blog/聆聽疼痛計畫/06貝西氏症/
content/blog/聆聽疼痛計畫/07腰部肌肉纖維化/index.md,聆聽疼痛計畫｜腰部肌肉纖維化,False,/blog/聆聽疼痛計畫/07腰部肌肉纖維化/,病痛經驗,聆聽疼痛計畫,/blog/聆聽疼痛計畫/聆聽疼痛計畫腰部肌肉纖維化/,身體與自己,初步映射，未逐篇定案,/blog/聆聽疼痛計畫/07腰部肌肉纖維化/
content/blog/聆聽疼痛計畫/08胃痛/index.md,聆聽疼痛計畫｜胃痛,False,/blog/聆聽疼痛計畫/08胃痛/,病痛經驗,聆聽疼痛計畫,/blog/聆聽疼痛計畫/聆聽疼痛計畫胃痛/,身體與自己,初步映射，未逐篇定案,/blog/聆聽疼痛計畫/08胃痛/
content/blog/聆聽疼痛計畫/09腕隧道症候群/index.md,聆聽疼痛計畫｜腕隧道症候群,False,/blog/聆聽疼痛計畫/09腕隧道症候群/,病痛經驗,聆聽疼痛計畫,/blog/聆聽疼痛計畫/聆聽疼痛計畫腕隧道症候群/,身體與自己,初步映射，未逐篇定案,/blog/聆聽疼痛計畫/09腕隧道症候群/
content/blog/聆聽疼痛計畫/10心臟瓣膜疼痛/index.md,聆聽疼痛計畫｜心臟瓣膜疼痛,False,/blog/聆聽疼痛計畫/10心臟瓣膜疼痛/,病痛經驗,聆聽疼痛計畫,/blog/聆聽疼痛計畫/心臟瓣膜疼痛/,身體與自己,初步映射，未逐篇定案,/blog/聆聽疼痛計畫/10心臟瓣膜疼痛/
content/blog/聆聽疼痛計畫/11自傷疼痛/index.md,聆聽疼痛計畫｜自傷疼痛,False,/blog/聆聽疼痛計畫/11自傷疼痛/,病痛經驗,聆聽疼痛計畫,/blog/聆聽疼痛計畫/自傷疼痛/ | /blog/聆聽疼痛計畫/聆聽疼痛計畫自傷疼痛/,身體與自己,初步映射，未逐篇定案,/blog/聆聽疼痛計畫/11自傷疼痛/
content/blog/詩的語言/不是一個善於擁抱/我不是一個善於擁抱的人20231007.md,我不是一個善於擁抱的人,True,/blog/詩的語言/不是一個善於擁抱/我不是一個善於擁抱的人20231007/,病痛經驗,詩的語言,,身體與自己,初步映射，未逐篇定案,/blog/詩的語言/不是一個善於擁抱/我不是一個善於擁抱的人20231007/
content/blog/詩的語言/保持距離/20230924.md,20230924,True,/blog/詩的語言/保持距離/20230924/,病痛經驗,詩的語言,,身體與自己,初步映射，未逐篇定案,/blog/詩的語言/保持距離/20230924/
content/blog/詩的語言/隨時保持靠海的距離很重要20210930/隨時保持靠海的距離很重要20210930.md,,True,/blog/詩的語言/隨時保持靠海的距離很重要20210930/隨時保持靠海的距離很重要20210930/,病痛經驗,詩的語言,,身體與自己,初步映射，未逐篇定案,/blog/詩的語言/隨時保持靠海的距離很重要20210930/隨時保持靠海的距離很重要20210930/
content/blog/講座筆記/建制民族誌逐字稿整理/index.md,講座筆記｜2021政大質性研究工作坊：建制民族誌（王增勇老師）逐字稿整理,False,/blog/講座筆記/建制民族誌逐字稿整理/,閱讀與筆記,講座筆記 | 建制民族誌 | 講座,/blog/工作坊筆記/建制民族誌/ | /blog/講座筆記/講座筆記2021政大質性研究工作坊建制民族誌王增勇老師逐字稿整理/,閱讀與觀看,初步映射，未逐篇定案,/blog/講座筆記/建制民族誌逐字稿整理/
content/blog/講座筆記/待人一條相互映照之路/index.md,待人：一條相互映照之路,False,/blog/講座筆記/待人一條相互映照之路/,閱讀與筆記,講座筆記 | 講座,/blog/講座筆記/20181220待人一條相互映之路/,閱讀與觀看,初步映射，未逐篇定案,/blog/講座筆記/待人一條相互映照之路/
content/blog/講座筆記/用音樂做運動/index.md,用音樂做運動,False,/blog/講座筆記/用音樂做運動/,閱讀與筆記,講座筆記 | 講座,/blog/講座筆記/20190303用音樂做運動/,閱讀與觀看,初步映射，未逐篇定案,/blog/講座筆記/用音樂做運動/
content/blog/講座筆記/般若心經短講/index.md,紀金慶老師｜《般若心經》短講｜逐字稿,False,/blog/講座筆記/般若心經短講/,閱讀與筆記,講座筆記 | 講座,/blog/講座筆記/20211221般若心經短講/,閱讀與觀看,初步映射，未逐篇定案,/blog/講座筆記/般若心經短講/
content/blog/開放式對話/人們用行動在對話/index.md,行動科學到開放式對話：人們用行動在對話,False,/blog/開放式對話/人們用行動在對話/,助人工作,開放式對話,/blog/開放式對話/行動科學到開放式對話人們用行動在對話/,助人工作,初步映射，未逐篇定案,/blog/開放式對話/人們用行動在對話/
content/blog/開放式對話/內在透明化/index.md,促進對話的方法：內在透明化,False,/blog/開放式對話/內在透明化/,助人工作,開放式對話,/blog/開放式對話/促進對話的方法內在透明化/,助人工作,初步映射，未逐篇定案,/blog/開放式對話/內在透明化/
content/blog/開放式對話/對話本身就是行動/index.md,對話本身就是行動,False,/blog/開放式對話/對話本身就是行動/,助人工作,開放式對話,,助人工作,初步映射，未逐篇定案,/blog/開放式對話/對話本身就是行動/
content/blog/開放式對話/肯認每一種聲音的存在/index.md,開放式對話：肯認每一種聲音的存在,False,/blog/開放式對話/肯認每一種聲音的存在/,助人工作,開放式對話 | 講座心得,/blog/工作坊心得/開放式對話肯認每一種聲音的存在/ | /blog/生活反思與心得/開放式對話肯認每一種聲音的存在/ | /blog/開放式對話/開放式對話肯認每一種聲音的存在/,助人工作,初步映射，未逐篇定案,/blog/開放式對話/肯認每一種聲音的存在/
content/blog/開放式對話/課後筆記01/index.md,開放式對話（Open Dialogue）課後筆記Part1,False,/blog/開放式對話/課後筆記01/,助人工作,講座筆記 | 開放式對話,/blog/開放式對話/開放式對話_課後筆記part1/,助人工作,初步映射，未逐篇定案,/blog/開放式對話/課後筆記01/
content/blog/開放式對話/課後筆記02/index.md,開放式對話（Open Dialogue）課後筆記Part2,False,/blog/開放式對話/課後筆記02/,助人工作,開放式對話 | 講座筆記,/blog/開放式對話/開放式對話_課後筆記part2/,助人工作,初步映射，未逐篇定案,/blog/開放式對話/課後筆記02/
content/blog/開放式對話/進階工作坊01/index.md,開放式對話進階工作坊Day1,False,/blog/開放式對話/進階工作坊01/,助人工作,開放式對話 | 講座筆記,/blog/開放式對話/開放式對話進階工作坊_day1/,助人工作,初步映射，未逐篇定案,/blog/開放式對話/進階工作坊01/
content/blog/開放式對話/進階工作坊02/index.md,開放式對話進階工作坊Day 2,False,/blog/開放式對話/進階工作坊02/,助人工作,開放式對話 | 講座筆記,/blog/開放式對話/開放式對話進階工作坊_day2/,助人工作,初步映射，未逐篇定案,/blog/開放式對話/進階工作坊02/
content/blog/閱讀心得/修身與齊家/index.md,閱讀心得｜《修身與齊家》：誠者自成也,False,/blog/閱讀心得/修身與齊家/,閱讀與筆記,閱讀心得,/blog/閱讀心得/修身與齊家/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/修身與齊家/
content/blog/閱讀心得/凝視太陽/index.md,閱讀心得｜《凝視太陽》：死亡恐懼的背後是勇氣,False,/blog/閱讀心得/凝視太陽/,閱讀與筆記,閱讀心得,/blog/閱讀心得/凝視太陽/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/凝視太陽/
content/blog/閱讀心得/到達彼岸的智慧/index.md,閱讀心得｜一行禪師講《心經》：到達彼岸的智慧,False,/blog/閱讀心得/到達彼岸的智慧/,閱讀與筆記,閱讀心得 | 一行禪師 | 正念的河流,/blog/閱讀心得/心經/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/到達彼岸的智慧/
content/blog/閱讀心得/割腕的誘惑/index.md,閱讀心得｜《割腕的誘惑：停止自我傷害》,False,/blog/閱讀心得/割腕的誘惑/,閱讀與筆記,閱讀心得,/blog/閱讀心得/割腕的誘惑停止自我傷害/ | /blog/閱讀心得/割腕的誘惑/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/割腕的誘惑/
content/blog/閱讀心得/危殆生活/index.md,閱讀心得｜《危殆生活》：豐而危殆的連帶,False,/blog/閱讀心得/危殆生活/,閱讀與筆記,閱讀心得,/blog/閱讀心得/危殆生活/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/危殆生活/
content/blog/閱讀心得/圖騰與禁忌/index.md,閱讀心得｜《圖騰與禁忌》,False,/blog/閱讀心得/圖騰與禁忌/,閱讀與筆記,閱讀心得,/blog/閱讀心得/圖騰與禁忌/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/圖騰與禁忌/
content/blog/閱讀心得/失控的正向思考/index.md,閱讀心得｜《失控的正向思考》,False,/blog/閱讀心得/失控的正向思考/,閱讀與筆記,閱讀心得,/blog/閱讀心得/失控的正向思考/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/失控的正向思考/
content/blog/閱讀心得/家庭會傷人/index.md,閱讀心得｜《家庭會傷人》：自我哀悼與自我解殖,False,/blog/閱讀心得/家庭會傷人/,閱讀與筆記,閱讀心得 | 家族治療,/blog/閱讀心得/家庭會傷人自我哀悼與自我解殖/ | /blog/閱讀心得/家庭會傷人-自我哀悼與自我解殖/ | /blog/閱讀心得/家庭會傷人/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/家庭會傷人/
content/blog/閱讀心得/尋找復原力/index.md,閱讀心得｜《尋找復原力》：人有重新創造的能力,False,/blog/閱讀心得/尋找復原力/,閱讀與筆記,閱讀心得 | 創傷知情,/blog/閱讀心得/尋找復原力/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/尋找復原力/
content/blog/閱讀心得/成為一個人/index.md,閱讀心得｜《成為一個人》：人生是不斷解殖自己、成為自己的過程,False,/blog/閱讀心得/成為一個人/,閱讀與筆記,閱讀心得 | 成為一個人,/blog/閱讀心得/成為一個人/ | /blog/成為一個人/閱讀心得成為一個人人生是不斷解殖自己成為自己的過程/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/成為一個人/
content/blog/閱讀心得/打從心底/index.md,閱讀心得｜《打從心底》,False,/blog/閱讀心得/打從心底/,閱讀與筆記,閱讀心得,/blog/閱讀心得/打從心底/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/打從心底/
content/blog/閱讀心得/找回家庭的療癒力/index.md,閱讀心得｜《找回家庭的療癒力：多世代家族治療》,False,/blog/閱讀心得/找回家庭的療癒力/,閱讀與筆記,閱讀心得 | 家族治療,/blog/生活反思與心得/找回家庭的療癒力多世代家族治療/ | /blog/閱讀心得/找回家庭的療癒力-多世代家族治療/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/找回家庭的療癒力/
content/blog/閱讀心得/擁抱陰影/index.md,閱讀心得｜《擁抱陰影》：從對立走向相對,False,/blog/閱讀心得/擁抱陰影/,閱讀與筆記,閱讀心得,/blog/閱讀心得/擁抱陰影/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/擁抱陰影/
content/blog/閱讀心得/正念生活的藝術/index.md,閱讀心得｜《正念生活的藝術》,False,/blog/閱讀心得/正念生活的藝術/,閱讀與筆記,閱讀心得 | 一行禪師 | 正念的河流,/blog/閱讀心得/正念生活的藝術/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/正念生活的藝術/
content/blog/閱讀心得/水母與搖滾/index.md,閱讀心得｜《水母與搖滾—字花十年選詩歌卷》,False,/blog/閱讀心得/水母與搖滾/,閱讀與筆記,閱讀心得,/blog/閱讀心得/水母與搖滾/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/水母與搖滾/
content/blog/閱讀心得/沒用的東西/index.md,閱讀心得｜《沒用的東西》,False,/blog/閱讀心得/沒用的東西/,閱讀與筆記,閱讀心得,/blog/閱讀心得/沒用的東西/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/沒用的東西/
content/blog/閱讀心得/為何建制民族誌如此強大/index.md,閱讀心得｜《為何建制民族誌如此強大》：從體制中解殖的方法,False,/blog/閱讀心得/為何建制民族誌如此強大/,閱讀與筆記,閱讀心得 | 建制民族誌,/blog/閱讀心得/建制民族誌/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/為何建制民族誌如此強大/
content/blog/閱讀心得/無痛思維/index.md,閱讀心得｜《無痛思維》,False,/blog/閱讀心得/無痛思維/,閱讀與筆記,閱讀心得 | 聆聽疼痛,/blog/閱讀心得/無痛思維/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/無痛思維/
content/blog/閱讀心得/現象學十四講/index.md,閱讀心得｜《現象學十四講》,False,/blog/閱讀心得/現象學十四講/,閱讀與筆記,閱讀心得 | 現象學,/blog/閱讀心得/現象學十四講/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/現象學十四講/
content/blog/閱讀心得/病從所願/index.md,閱讀心得｜《病從所願》,False,/blog/閱讀心得/病從所願/,閱讀與筆記,閱讀心得,/blog/閱讀心得/病從所願/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/病從所願/
content/blog/閱讀心得/聆聽疼痛/index.md,閱讀心得｜《聆聽疼痛》,False,/blog/閱讀心得/聆聽疼痛/,閱讀與筆記,閱讀心得 | 聆聽疼痛,/blog/閱讀心得/聆聽疼痛/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/聆聽疼痛/
content/blog/閱讀心得/英雄之旅/index.md,閱讀心得｜《英雄之旅》：個體化找回自己的碎片,False,/blog/閱讀心得/英雄之旅/,閱讀與筆記,閱讀心得,/blog/閱讀心得/英雄之旅/ | /blog/閱讀心得/閱讀心得英雄之旅個體化找回自己的碎片/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/英雄之旅/
content/blog/閱讀心得/見佛殺佛/index.md,閱讀心得｜《見佛殺佛》,False,/blog/閱讀心得/見佛殺佛/,閱讀與筆記,閱讀心得 | 一行禪師 | 正念的河流,/blog/閱讀心得/見佛殺佛/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/見佛殺佛/
content/blog/閱讀心得/討厭的人都跌倒吧/index.md,閱讀心得｜《討厭的人都跌倒吧》,False,/blog/閱讀心得/討厭的人都跌倒吧/,閱讀與筆記,閱讀心得,/blog/閱讀心得/討厭的人都跌倒吧/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/討厭的人都跌倒吧/
content/blog/閱讀心得/跟一棵樹聊天/index.md,閱讀心得｜《跟一棵樹聊天，聽他的人生哲學：溝通師的37堂植物療癒通心課》,False,/blog/閱讀心得/跟一棵樹聊天/,閱讀與筆記,閱讀心得,/blog/閱讀心得/跟一棵樹聊天/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/跟一棵樹聊天/
content/blog/閱讀心得/追逐尖叫/index.md,閱讀心得｜《追逐尖叫》：如果有人愛你，你就有了機會,False,/blog/閱讀心得/追逐尖叫/,閱讀與筆記,閱讀心得,/blog/閱讀心得/追逐尖叫/,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/追逐尖叫/
content/blog/閱讀心得/障礙政治/index.md,閱讀心得｜《障礙政治》,False,/blog/閱讀心得/障礙政治/,閱讀與筆記,閱讀心得 | 障礙政治,,閱讀與觀看,初步映射，未逐篇定案,/blog/閱讀心得/障礙政治/
content/blog/電影心得/AV帝王/index.md,《AV帝王》：一個自我實現的故事,False,/blog/電影心得/av帝王/,閱讀與筆記,電影心得 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/av帝王/
content/blog/電影心得/你我的解放相同/index.md,《令人討厭的松子的一生》＆《綠洲》｜電影心得,False,/blog/電影心得/你我的解放相同/,閱讀與筆記,電影心得 | 電影,/blog/電影心得/令人討厭的松子的一生綠洲/,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/你我的解放相同/
content/blog/電影心得/創傷的智慧/index.md,《創傷的智慧The Wisdom of Trauma》,False,/blog/電影心得/創傷的智慧/,閱讀與筆記,電影心得 | 創傷知情 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/創傷的智慧/
content/blog/電影心得/千年女優/index.md,《千年女優》,False,/blog/電影心得/千年女優/,閱讀與筆記,電影心得 | 電影,/blog/電影心得/千年女優觀後感/,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/千年女優/
content/blog/電影心得/午夜福音E1/index.md,《午夜福音》E1：純粹的意識,False,/blog/電影心得/午夜福音e1/,閱讀與筆記,電影心得 | 午夜福音 | 正念的河流 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/午夜福音e1/
content/blog/電影心得/午夜福音E3/index.md,《午夜福音》E3,False,/blog/電影心得/午夜福音e3/,閱讀與筆記,電影心得 | 午夜福音 | 正念的河流 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/午夜福音e3/
content/blog/電影心得/午夜福音E4/index.md,《午夜福音》E4:聆聽是一種呼吸,False,/blog/電影心得/午夜福音e4/,閱讀與筆記,電影心得 | 午夜福音 | 正念的河流 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/午夜福音e4/
content/blog/電影心得/午夜福音E5/index.md,《午夜福音》E5,False,/blog/電影心得/午夜福音e5/,閱讀與筆記,電影心得 | 午夜福音 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/午夜福音e5/
content/blog/電影心得/午夜福音E6/index.md,《午夜福音》EP6,False,/blog/電影心得/午夜福音e6/,閱讀與筆記,電影心得 | 午夜福音 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/午夜福音e6/
content/blog/電影心得/嘻哈是化痛苦為力量反擊的語言/index.md,《Rhythm+Flow》：嘻哈是化痛苦為力量反擊的語言,False,/blog/電影心得/嘻哈是化痛苦為力量反擊的語言/,閱讀與筆記,電影心得 | 電影,/blog/電影心得/rhythm-+-flow/,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/嘻哈是化痛苦為力量反擊的語言/
content/blog/電影心得/夏日大作戰/index.md,《夏日大作戰》｜電影心得,False,/blog/電影心得/夏日大作戰/,閱讀與筆記,電影心得,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/夏日大作戰/
content/blog/電影心得/妄想代理人/index.md,《妄想代理人》：受苦與幻想相應而生,False,/blog/電影心得/妄想代理人/,閱讀與筆記,電影心得 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/妄想代理人/
content/blog/電影心得/媽的多重宇宙01/index.md,《媽的多重宇宙 EEAAO》01,False,/blog/電影心得/媽的多重宇宙01/,閱讀與筆記,電影心得 | 媽的多重宇宙 | 電影,/blog/電影心得/eeaao/,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/媽的多重宇宙01/
content/blog/電影心得/媽的多重宇宙02/index.md,《媽的多重宇宙》：無常的意義是無限可能；縱身躍下便是愛,False,/blog/電影心得/媽的多重宇宙02/,閱讀與筆記,電影心得 | 媽的多重宇宙 | 電影,/blog/電影心得/eeaao2/,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/媽的多重宇宙02/
content/blog/電影心得/性愛自修室/index.md,《性愛自修室 Sex Education》,False,/blog/電影心得/性愛自修室/,閱讀與筆記,電影心得 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/性愛自修室/
content/blog/電影心得/橫山家之味/index.md,《橫山家之味 Still Walking》,False,/blog/電影心得/橫山家之味/,閱讀與筆記,電影心得 | 是枝裕和 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/橫山家之味/
content/blog/電影心得/母子情劫/index.md,《母子情劫》：愛媽媽難道是很糟糕的事嗎？,False,/blog/電影心得/母子情劫/,閱讀與筆記,電影心得 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/母子情劫/
content/blog/電影心得/比海還深/index.md,《比海還深》：失敗男性背後的溫柔,False,/blog/電影心得/比海還深/,閱讀與筆記,電影心得 | 是枝裕和 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/比海還深/
content/blog/電影心得/河畔小日子/index.md,《河畔小日子》｜電影心得,False,/blog/電影心得/河畔小日子/,閱讀與筆記,電影心得 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/河畔小日子/
content/blog/電影心得/流麻溝十五號/index.md,《流麻溝十五號》,False,/blog/電影心得/流麻溝十五號/,閱讀與筆記,電影心得 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/流麻溝十五號/
content/blog/電影心得/無人知曉的夏日清晨/index.md,《無人知曉的夏日清晨 Nobody knows》,False,/blog/電影心得/無人知曉的夏日清晨/,閱讀與筆記,電影心得 | 是枝裕和 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/無人知曉的夏日清晨/
content/blog/電影心得/無人能怪罪才是最痛苦的/index.md,《橫山家之味》:無人能怪罪才是最痛苦的,False,/blog/電影心得/無人能怪罪才是最痛苦的/,閱讀與筆記,電影心得 | 是枝裕和 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/無人能怪罪才是最痛苦的/
content/blog/電影心得/無恥之徒/index.md,美劇《無恥之徒 Shameless》心得：人人都是無恥之徒,False,/blog/電影心得/無恥之徒/,閱讀與筆記,電影心得 | 無恥之徒 | Shamless | 電影,/blog/電影心得/美劇無恥之徒-shameless觀後感人人都是無恥之徒/,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/無恥之徒/
content/blog/電影心得/瑪莉娜的512小時/index.md,《瑪莉娜的512小時》,False,/blog/電影心得/瑪莉娜的512小時/,閱讀與筆記,電影心得 | 正念的河流 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/瑪莉娜的512小時/
